customer_id,disbursed_amount,interest,market,employment,time_employed,householder,income,date_issued,target,loan_purpose,number_open_accounts,date_last_payment,number_credit_lines_12
240,6400,8.1383,A,Accountant,<=5 years,MORTGAGE,70000,2014-10-05,0,Debt consolidation,9,2016-01-04,
241,15980,11.9213,C,Secretary,<=5 years,MORTGAGE,73790,2015-03-19,0,Debt consolidation,21,2015-12-25,
242,13501,17.613,E,Software developer,<=5 years,RENT,33250,2014-12-11,0,Debt consolidation,7,2016-01-01,
243,24000,10.3306,B,Other,>5 years,MORTGAGE,50000,2015-05-25,0,Debt consolidation,13,2016-01-04,
244,24500,13.6245,C,Nurse,>5 years,MORTGAGE,63700,2015-02-18,0,Debt consolidation,21,2015-12-16,
245,16800,11.8017,C,Statistician,<=5 years,MORTGAGE,168350,2015-05-23,0,Other,11,2015-09-12,
246,11761.25,15.1417,D,Dentist,<=5 years,MORTGAGE,31192.98,2015-06-25,0,Debt consolidation,13,2016-01-18,
247,22227,9.0783,B,Taxi driver,<=5 years,RENT,53196,2014-08-09,0,Debt consolidation,19,2016-01-08,
248,16660,13.1136,C,Bus driver,>5 years,MORTGAGE,93000,2015-01-15,0,Debt consolidation,14,2016-01-05,
249,3000,6.1776,A,Statistician,>5 years,MORTGAGE,88360,2015-05-01,0,Debt consolidation,6,2016-01-20,
250,3528,22.785,E,Software developer,<=5 years,RENT,29700,2013-09-01,0,Debt consolidation,16,2014-09-17,
251,27440,14.5035,C,Teacher,>5 years,MORTGAGE,84600,2015-08-22,0,Debt consolidation,9,2016-01-25,
252,14528.25,7.9,A,Other,>5 years,MORTGAGE,36795,2012-08-20,0,Debt consolidation,9,2014-11-04,
253,18200,6.8508,A,Statistician,<=5 years,MORTGAGE,93100,2015-04-26,0,Other,12,2016-01-14,
254,25760,10.6603,B,Accountant,>5 years,MORTGAGE,115000,2015-04-16,0,Debt consolidation,8,2016-01-03,
255,28512,18.0856,E,Software developer,>5 years,MORTGAGE,109200,2015-01-11,0,Home improvements,7,2016-01-02,
256,12160,9.5504,B,Nurse,<=5 years,MORTGAGE,96000,2013-02-09,0,Debt consolidation,6,2014-07-20,
257,24000,13.23,C,Teacher,>5 years,MORTGAGE,76800,2010-10-20,0,Debt consolidation,11,2015-11-17,
258,33950,16.4803,D,Taxi driver,<=5 years,MORTGAGE,104500,2015-08-27,0,Home improvements,11,2016-01-26,
259,19008,12.282,C,Nurse,>5 years,RENT,74340.6,2014-08-10,0,Debt consolidation,12,2015-12-21,
260,2850,16.8672,D,Civil Servant,<=5 years,RENT,43120,2015-10-05,0,Other,14,2016-01-05,
261,10642.5,14.5403,C,Dentist,>5 years,RENT,46500,2014-10-13,0,Holidays,8,2016-01-10,
262,14720,9.7557,B,Civil Servant,<=5 years,RENT,38640,2015-01-04,0,Debt consolidation,19,2016-01-02,
263,24500,7.7188,A,Accountant,>5 years,MORTGAGE,65800,2014-08-08,0,Debt consolidation,8,2016-01-22,
264,21560,19.1009,E,Statistician,<=5 years,RENT,41800,2014-11-16,1,Debt consolidation,12,2015-08-01,
265,4950,11.5526,C,Dentist,>5 years,MORTGAGE,32760,2015-10-15,0,Other,10,2016-01-15,
266,9588,16.1644,D,Bus driver,<=5 years,MORTGAGE,195840,2015-03-14,0,Home improvements,6,2016-01-11,
267,9900,12.85,B,Civil Servant,<=5 years,MORTGAGE,90650,2013-12-21,0,Debt consolidation,18,2014-07-10,
268,14400,7.3402,A,Dentist,>5 years,RENT,60450,2014-11-02,0,Debt consolidation,10,2016-01-06,
269,15000,7.26,A,Taxi driver,>5 years,OWNER,134400,2015-10-05,0,Home improvements,9,2015-12-03,
270,11880,10.1108,B,Teacher,<=5 years,RENT,85000,2015-08-02,0,Debt consolidation,15,2015-12-14,
271,3465,10.9655,C,Software developer,<=5 years,MORTGAGE,23000,2015-11-18,0,Debt consolidation,5,2016-01-18,
272,3325,12.1422,C,Accountant,>5 years,RENT,66640,2014-11-01,0,Debt consolidation,7,2015-08-01,
273,4462,7.663,A,Software developer,<=5 years,RENT,37240,2012-09-09,0,Car purchase,8,2015-06-06,
274,14720,11.1504,B,Software developer,>5 years,MORTGAGE,78720,2013-06-25,0,Debt consolidation,16,2014-07-13,
275,14100,16.6915,D,Taxi driver,<=5 years,RENT,73500,2015-08-25,0,Debt consolidation,5,2016-01-18,
276,18364.5,17.7632,D,Statistician,>5 years,MORTGAGE,46060,2013-09-04,0,Other,6,2016-01-17,
277,17460,9.2907,B,Other,>5 years,RENT,55138.72,2015-03-20,1,Debt consolidation,18,2016-01-06,
278,15246,17.2809,E,Nurse,>5 years,MORTGAGE,91665,2015-12-27,0,Debt consolidation,15,2016-01-06,2
279,9700,7.5744,A,Teacher,>5 years,MORTGAGE,81880,2015-09-17,0,Other,9,2015-12-27,
280,11960,13.5606,C,Bus driver,<=5 years,OWNER,28569.6,2014-07-06,0,Debt consolidation,10,2016-01-14,
281,4368,12.6945,C,Statistician,>5 years,RENT,28710,2014-02-11,0,Debt consolidation,10,2014-03-07,
282,30720,8.6198,B,Software developer,<=5 years,MORTGAGE,69300,2015-11-19,0,Debt consolidation,20,2016-01-26,
283,20000,17.155,E,Dentist,>5 years,OWNER,160000,2015-09-24,0,Debt consolidation,28,2015-12-10,
284,11760,16.6944,D,,,MORTGAGE,36800,2013-11-21,0,Debt consolidation,10,2015-03-16,
285,9700,6.3609,A,Teacher,>5 years,MORTGAGE,70085.5167,2014-12-27,0,Debt consolidation,13,2015-02-01,
286,26880,5.928,A,Statistician,>5 years,OWNER,119600,2015-07-04,0,Debt consolidation,15,2016-01-12,
287,11880,7.0104,A,Software developer,>5 years,MORTGAGE,83861.96,2014-02-21,0,Debt consolidation,11,2016-01-25,
288,22320,11.5104,B,Nurse,>5 years,RENT,70840,2015-01-17,0,Debt consolidation,15,2016-01-17,
289,5000,9.6903,B,Software developer,<=5 years,MORTGAGE,52920,2015-08-24,0,Other,15,2016-01-16,
290,7520,12.7302,B,Teacher,<=5 years,MORTGAGE,72270,2014-04-08,0,Debt consolidation,23,2016-01-21,
291,7128,4.8412,A,Dentist,<=5 years,RENT,94080,2015-07-08,0,Debt consolidation,11,2016-01-25,
292,9900,6.0357,A,Dentist,<=5 years,RENT,70500,2014-07-19,0,Debt consolidation,12,2016-01-01,
293,14880,7.821,A,Teacher,<=5 years,RENT,83300,2012-05-08,0,Debt consolidation,10,2015-05-26,
294,9870,13.35,C,Statistician,<=5 years,RENT,43200,2014-08-27,0,Debt consolidation,7,2016-01-09,
295,30400,11.6748,C,Teacher,>5 years,MORTGAGE,207000,2015-09-12,0,Debt consolidation,16,2016-01-12,
296,6208,13.5606,C,Accountant,<=5 years,RENT,16920,2014-05-16,0,Debt consolidation,11,2015-10-11,
297,4950,9.2907,B,Nurse,<=5 years,MORTGAGE,90240,2015-08-20,0,Debt consolidation,15,2016-01-01,
298,4056,15.1417,D,Nurse,<=5 years,RENT,29100,2015-07-08,0,Debt consolidation,11,2016-01-13,
299,3611,13.4702,C,Nurse,<=5 years,MORTGAGE,72750,2015-11-25,0,Health,6,2016-01-03,
300,6394,5.054,A,,,MORTGAGE,67172.5,2015-12-20,0,Debt consolidation,8,2016-01-17,0
301,2820,10.2207,B,Secretary,<=5 years,RENT,45120,2015-07-21,0,Debt consolidation,16,2016-01-23,
302,5700,7.9346,B,Dentist,>5 years,MORTGAGE,69750,2015-03-07,0,Debt consolidation,8,2015-12-24,
303,30030,6.6432,A,Taxi driver,>5 years,MORTGAGE,72156,2015-05-19,0,Debt consolidation,18,2016-01-11,
304,29610,16.9632,D,Other,>5 years,MORTGAGE,83260,2014-10-20,0,Debt consolidation,14,2015-12-19,
305,21390,10.0485,B,Other,>5 years,MORTGAGE,87360,2014-10-07,0,Debt consolidation,10,2016-01-10,
306,10192,14.9272,C,Taxi driver,<=5 years,RENT,47564,2013-07-24,0,Debt consolidation,14,2014-05-26,
307,6936,11.7502,C,Secretary,<=5 years,MORTGAGE,121250,2015-12-03,0,Debt consolidation,13,2016-01-12,
308,5264,14.2051,D,Dentist,<=5 years,RENT,45790,2014-07-21,0,Home improvements,9,2016-01-22,
309,22080,12.9865,C,Taxi driver,<=5 years,MORTGAGE,203700,2015-11-16,0,Debt consolidation,12,2016-01-27,
310,11160,11.1839,C,Accountant,<=5 years,RENT,33120,2015-03-19,0,Debt consolidation,8,2016-01-23,
311,1456,12.0442,C,Teacher,>5 years,MORTGAGE,66500,2015-08-22,0,Debt consolidation,15,2016-01-11,
312,14175,22.3003,E,Teacher,>5 years,RENT,64600,2015-11-26,0,Other,20,2016-01-14,
313,4650,10.3306,B,Teacher,<=5 years,MORTGAGE,32550,2015-08-25,0,Other,15,2016-01-05,
314,14550,10.6076,B,Software developer,<=5 years,RENT,70080,2015-02-09,0,Debt consolidation,7,2016-01-06,
315,3880,8.188,A,Teacher,<=5 years,RENT,14720,2014-04-02,0,Debt consolidation,7,2016-01-06,
316,6000,13.2905,C,Teacher,>5 years,MORTGAGE,69750,2015-06-11,0,Other,15,2016-01-10,
317,16000,10.6603,B,Secretary,<=5 years,MORTGAGE,121600,2015-04-15,0,Debt consolidation,9,2016-01-22,
318,7440,12.0807,C,Statistician,>5 years,MORTGAGE,25480,2014-05-02,0,Debt consolidation,9,2015-12-19,
319,22770,7.5744,A,Accountant,>5 years,OWNER,116400,2015-08-19,0,Debt consolidation,12,2016-01-06,
320,19200,8.544,A,Civil Servant,>5 years,MORTGAGE,88076,2013-11-01,0,Debt consolidation,14,2015-03-23,
321,7056,13.0272,C,Software developer,>5 years,MORTGAGE,44180,2014-02-03,0,Debt consolidation,14,2014-12-23,
322,19000,12.4641,C,Dentist,<=5 years,MORTGAGE,56400,2015-11-16,0,Debt consolidation,12,2015-12-01,
323,5700,13.1136,C,Accountant,>5 years,RENT,28710,2015-01-07,0,Other,5,2016-01-11,
324,11172,10.9109,B,Nurse,<=5 years,MORTGAGE,57000,2014-12-23,0,Debt consolidation,19,2016-01-22,
325,4850,16.7808,D,Other,<=5 years,RENT,23040,2014-09-23,0,Debt consolidation,3,2016-01-17,
326,13248,10.4405,B,Accountant,>5 years,MORTGAGE,156420,2013-10-07,0,Debt consolidation,21,2015-06-07,
327,11160,12.8616,C,Dentist,<=5 years,MORTGAGE,57000,2014-10-08,0,Debt consolidation,16,2015-12-16,
328,7820,12.3234,B,Software developer,>5 years,MORTGAGE,27260,2012-04-18,0,Debt consolidation,11,2015-04-22,
329,7520,13.68,C,Nurse,<=5 years,OWNER,23750,2013-07-25,0,Debt consolidation,8,2015-10-14,
330,9700,7.6074,B,Software developer,<=5 years,MORTGAGE,38220,2015-09-16,0,Debt consolidation,9,2015-12-07,
331,26040,18.6102,E,Secretary,>5 years,MORTGAGE,69680,2014-06-09,0,Debt consolidation,10,2016-01-13,
332,2910,14.0125,E,Nurse,<=5 years,RENT,37050,2008-09-18,0,Health,12,2011-10-11,
333,32550,10.8801,B,Civil Servant,>5 years,MORTGAGE,105800,2015-07-25,0,Debt consolidation,13,2016-01-16,
334,14400,9.5904,B,Secretary,>5 years,RENT,33600,2015-10-14,0,Debt consolidation,8,2015-12-05,
335,5264,13.1967,C,Statistician,<=5 years,RENT,24500,2015-06-15,0,Other,8,2016-01-17,
336,7520,13.5135,C,Dentist,>5 years,OWNER,87300,2014-02-12,0,Home improvements,7,2015-08-17,
337,1900,13.0107,C,Bus driver,>5 years,RENT,25740,2015-07-24,0,Other,9,2015-08-21,
338,3680,15.6384,D,Bus driver,>5 years,MORTGAGE,48000,2014-09-09,0,Car purchase,9,2015-12-09,
339,23760,13.6245,C,Bus driver,<=5 years,MORTGAGE,98112,2015-06-11,0,Debt consolidation,13,2016-01-19,
340,14100,16.8201,D,Dentist,>5 years,RENT,38220,2015-10-23,0,Other,9,2016-01-16,
341,2772,11.0865,B,Nurse,>5 years,MORTGAGE,53350,2014-07-25,0,Debt consolidation,16,2015-06-03,
342,6912,12.8155,C,Dentist,<=5 years,RENT,36100,2012-02-15,0,Debt consolidation,12,2015-02-23,
343,19560,5.6682,A,,>5 years,MORTGAGE,56840,2013-07-23,0,Debt consolidation,11,2016-01-22,
344,4850,9.7,B,,>5 years,MORTGAGE,46000,2011-04-25,0,Home improvements,5,2014-04-19,
345,21600,16.4312,D,Secretary,<=5 years,MORTGAGE,58800,2015-09-14,0,Debt consolidation,9,2016-01-22,
346,13104,9.6903,B,Nurse,<=5 years,MORTGAGE,65800,2015-05-16,0,Debt consolidation,11,2016-01-26,
347,14550,7.5256,B,Statistician,>5 years,MORTGAGE,106400,2015-02-03,0,Debt consolidation,15,2016-01-18,
348,3760,18.1424,D,Accountant,>5 years,RENT,32200,2013-02-22,0,Other,5,2014-06-19,
349,11280,7.69,A,Statistician,<=5 years,RENT,57960,2014-08-20,0,Debt consolidation,13,2016-01-25,
350,9600,15.8,C,Bus driver,>5 years,MORTGAGE,80000,2012-12-20,0,Other,15,2015-12-12,
351,35000,19.2606,E,Civil Servant,>5 years,MORTGAGE,84630,2015-03-09,0,Debt consolidation,26,2015-12-10,
352,5880,11.9213,C,Dentist,>5 years,RENT,19600,2015-06-24,0,Debt consolidation,4,2016-01-08,
353,18800,6.897,A,Other,>5 years,RENT,61750,2015-07-19,0,Debt consolidation,10,2015-12-08,
354,4650,12.1824,C,Taxi driver,>5 years,RENT,45570,2015-06-24,0,Debt consolidation,8,2016-01-02,
355,12000,11.9784,C,Other,>5 years,OWNER,91000,2015-12-06,0,Debt consolidation,12,2016-01-10,2
356,1860,14.99,C,,,MORTGAGE,16360,2014-07-05,0,Debt consolidation,21,2015-03-26,
357,24700,5.52,D,Civil Servant,>5 years,MORTGAGE,72750,2014-04-18,0,Debt consolidation,17,2015-12-08,
358,19950,18.4632,E,Software developer,>5 years,MORTGAGE,104650,2015-03-04,0,Debt consolidation,13,2015-12-21,
359,23280,8.8032,B,Taxi driver,<=5 years,MORTGAGE,137200,2015-07-22,0,Debt consolidation,11,2016-01-13,
360,9532.25,14.4102,E,Other,<=5 years,RENT,24840,2007-09-21,0,Debt consolidation,11,2010-02-21,
361,18200,5.9094,A,Civil Servant,>5 years,OWNER,79200,2014-11-02,0,Debt consolidation,24,2015-10-02,
362,9765,14.3904,C,Dentist,<=5 years,RENT,65280,2014-10-08,0,Debt consolidation,8,2016-01-06,
363,18400,7.6349,A,Other,>5 years,MORTGAGE,64350,2014-09-12,0,Debt consolidation,12,2015-12-25,
364,9500,14.2051,C,Other,>5 years,RENT,113850,2014-04-04,0,Debt consolidation,13,2015-05-27,
365,17540.25,17.9838,E,Software developer,>5 years,OWNER,40320,2014-11-05,0,Debt consolidation,7,2016-01-21,
366,9900,10.857,B,,,RENT,31360,2013-09-10,0,Debt consolidation,18,2014-12-13,
367,24250,5.2136,A,Secretary,<=5 years,MORTGAGE,171000,2015-11-18,0,Debt consolidation,12,2016-01-14,
368,19800,7.771,B,Accountant,>5 years,MORTGAGE,150000,2015-10-18,0,Debt consolidation,9,2016-01-09,
369,5820,21.996,E,Other,>5 years,OWNER,34560,2013-11-10,0,Debt consolidation,12,2016-01-23,
370,27720,12.4306,C,Statistician,>5 years,MORTGAGE,67000,2015-01-18,0,Debt consolidation,8,2015-07-20,
371,16740,17.6225,D,Nurse,>5 years,RENT,50251.2,2012-04-26,0,Other,9,2014-10-16,
372,10370.25,16.5984,D,Secretary,>5 years,RENT,62370,2014-10-26,0,Debt consolidation,12,2015-03-06,
373,6650,12.7038,C,Teacher,>5 years,RENT,46733.76,2015-01-07,0,Debt consolidation,14,2015-05-09,
374,5580,15.0605,D,Dentist,>5 years,MORTGAGE,42780,2015-04-16,0,Debt consolidation,10,2016-01-26,
375,6650,14.09,B,Accountant,<=5 years,RENT,36800,2013-03-15,0,Debt consolidation,13,2015-12-01,
376,19320,6.2228,A,Taxi driver,>5 years,MORTGAGE,83720,2013-05-23,0,Debt consolidation,14,2014-11-08,
377,4950,5.4873,A,Bus driver,>5 years,MORTGAGE,91000,2012-11-01,0,Other,6,2013-07-02,
378,8722,13.1412,C,Teacher,<=5 years,RENT,60800,2014-09-23,1,Debt consolidation,11,2015-02-01,
379,16000,11.5104,B,Bus driver,>5 years,MORTGAGE,88320,2015-02-03,0,Other,17,2016-01-22,
380,3800,7.1708,A,Secretary,<=5 years,MORTGAGE,44100,2010-08-04,0,Other,17,2012-01-02,
381,6768,11.5526,C,Accountant,<=5 years,RENT,23920,2015-09-05,0,Debt consolidation,16,2015-12-20,
382,10687.5,13.0107,C,Secretary,>5 years,MORTGAGE,43200,2015-06-24,0,Debt consolidation,13,2016-01-04,
383,23250,22.3003,E,Other,<=5 years,MORTGAGE,47380,2015-10-08,0,Debt consolidation,10,2016-01-20,
384,32550,11.7984,C,Civil Servant,>5 years,MORTGAGE,105930,2015-10-13,0,Debt consolidation,16,2016-01-26,
385,20000,11.8209,C,Bus driver,>5 years,RENT,72000,2014-10-23,0,Debt consolidation,15,2015-07-05,
386,3680,8.1081,A,Secretary,>5 years,RENT,36000,2015-01-09,0,Debt consolidation,3,2016-01-24,
387,2000,9.4766,B,Dentist,<=5 years,MORTGAGE,88200,2014-03-07,0,Debt consolidation,11,2015-02-03,
388,7280,15.6054,C,Teacher,>5 years,RENT,80360,2013-09-20,0,Debt consolidation,11,2016-01-21,
389,24000,7.3055,A,Bus driver,<=5 years,RENT,95680,2014-08-14,0,Debt consolidation,14,2016-01-09,
390,12610,5.9708,A,Statistician,>5 years,OWNER,93000,2015-01-25,0,Debt consolidation,13,2016-01-10,
391,16544,9.3216,B,Dentist,<=5 years,RENT,47000,2013-08-20,1,Debt consolidation,7,2016-01-07,
392,3840,10.64,B,Accountant,<=5 years,MORTGAGE,47000,2013-08-05,0,Debt consolidation,5,2016-01-02,
393,20727,16.3104,D,Software developer,>5 years,RENT,47500,2015-02-25,0,Debt consolidation,17,2015-12-02,
394,4900,9.6129,B,Dentist,>5 years,MORTGAGE,120900,2013-07-23,0,Debt consolidation,26,2015-02-06,
395,28200,20.09,E,Statistician,>5 years,RENT,180000,2014-01-12,0,Debt consolidation,30,2016-01-22,
396,13950,12.29,C,Nurse,<=5 years,RENT,45000,2015-02-14,0,Debt consolidation,14,2015-12-03,
397,18400,6.9342,A,Nurse,<=5 years,MORTGAGE,92070,2013-10-10,0,Debt consolidation,8,2014-10-17,
398,19800,7.7188,A,Taxi driver,<=5 years,RENT,59280,2014-08-06,0,Debt consolidation,16,2015-12-18,
399,6700,11.0308,B,,<=5 years,RENT,46080,2011-05-04,0,Other,7,2014-06-21,
400,7600,9.1908,B,Other,<=5 years,RENT,60450,2015-04-14,0,Debt consolidation,8,2016-01-24,
401,8160,10.6603,B,Dentist,>5 years,RENT,55800,2014-01-07,0,Debt consolidation,16,2016-01-17,
402,19400,7.3377,A,Civil Servant,<=5 years,MORTGAGE,73500,2015-09-19,0,Debt consolidation,15,2016-01-26,
403,22750,14.5403,C,Other,<=5 years,RENT,64400,2014-11-23,0,Debt consolidation,15,2015-11-25,
404,10000,12.7968,C,Nurse,>5 years,RENT,47040,2015-04-23,0,Debt consolidation,6,2015-12-11,
405,6580,18.4591,E,Civil Servant,<=5 years,OWNER,42588,2011-11-23,0,Moving home,4,2013-10-24,
406,4950,12.5631,C,Accountant,>5 years,MORTGAGE,75200,2015-09-04,0,Home improvements,8,2016-01-08,
407,4900,5.4873,A,Secretary,>5 years,MORTGAGE,39276.96,2011-09-03,0,Car purchase,13,2014-10-27,
408,5432,10.8801,B,Nurse,>5 years,MORTGAGE,99840,2014-10-17,0,Home improvements,15,2016-01-13,
409,22750,8.8032,B,Accountant,>5 years,MORTGAGE,130900,2015-10-27,0,Debt consolidation,11,2016-01-16,
410,7520,13.7352,C,Other,>5 years,MORTGAGE,117500,2014-02-05,0,Debt consolidation,10,2016-01-16,
411,16320,12.8708,C,Dentist,>5 years,MORTGAGE,96040,2015-10-05,0,Debt consolidation,14,2015-12-27,
412,33950,23.5984,E,Nurse,>5 years,OWNER,84480,2014-04-09,0,Debt consolidation,41,2016-01-01,
413,17100,13.1836,C,Civil Servant,<=5 years,RENT,76000,2012-07-12,0,Debt consolidation,8,2015-02-23,
414,8326.5,18.3645,E,Other,<=5 years,MORTGAGE,29109,2015-07-11,0,Debt consolidation,16,2015-12-11,
415,5760,14.5306,C,,,OWNER,44160,2013-12-24,0,Other,8,2015-11-21,
416,10985.25,19.19,E,Accountant,>5 years,OWNER,26730,2015-08-10,0,Other,8,2015-12-24,
417,4650,8.3447,B,Nurse,<=5 years,MORTGAGE,101200,2015-11-02,0,Debt consolidation,11,2015-12-08,
418,13870,12.8856,C,Software developer,>5 years,OWNER,34580,2014-03-03,0,Debt consolidation,10,2016-01-23,
419,27244,21.264,E,Bus driver,>5 years,RENT,73470,2014-06-27,0,Debt consolidation,17,2015-10-06,
420,23000,6.24,A,Nurse,>5 years,OWNER,77600,2015-11-08,0,Debt consolidation,8,2016-01-09,
421,5593,8.9931,B,Accountant,>5 years,RENT,99360,2014-04-15,0,Debt consolidation,11,2016-01-18,
422,14880,10.8531,B,Statistician,>5 years,MORTGAGE,59400,2014-10-16,0,Debt consolidation,8,2015-12-13,
423,17460,16.1405,D,Accountant,>5 years,MORTGAGE,68600,2014-01-07,0,Debt consolidation,8,2015-03-08,
424,18179,13.53,B,Teacher,<=5 years,RENT,44100,2014-01-11,0,Debt consolidation,5,2016-01-14,
425,10120,7.8111,A,Teacher,<=5 years,RENT,47201.7,2015-09-02,0,Debt consolidation,10,2016-01-11,
426,21825,7.5256,B,Nurse,<=5 years,MORTGAGE,103550,2015-05-01,0,Debt consolidation,19,2015-12-15,
427,11830,9.744,B,Accountant,>5 years,MORTGAGE,52250,2014-08-26,0,Debt consolidation,8,2016-01-01,
428,14700,9.3906,B,Software developer,>5 years,MORTGAGE,73884,2015-06-18,0,Debt consolidation,22,2015-12-27,
429,15040,10.4559,B,Dentist,<=5 years,MORTGAGE,72000,2011-07-05,0,Debt consolidation,14,2013-05-19,
430,28809,17.0429,D,Taxi driver,>5 years,RENT,60140,2014-07-20,0,Home improvements,8,2014-11-05,
431,22540,14.64,C,Dentist,<=5 years,MORTGAGE,88357.5,2014-03-02,0,Debt consolidation,16,2016-01-09,
432,4750,12.8616,C,Software developer,<=5 years,RENT,18048,2010-08-18,0,Debt consolidation,5,2015-08-25,
433,4750,18.84,E,Software developer,<=5 years,OWNER,85360,2009-02-22,0,Other,5,2009-06-05,
434,3000,10.99,B,Dentist,<=5 years,RENT,40320,2014-07-15,0,Debt consolidation,10,2016-01-15,
435,9400,8.6198,B,Nurse,<=5 years,MORTGAGE,70500,2014-09-02,0,Home improvements,10,2016-01-22,
436,14250,10.4405,B,Teacher,<=5 years,RENT,79120,2015-08-18,0,Debt consolidation,9,2015-12-03,
437,27440,14.2051,D,Software developer,>5 years,MORTGAGE,130000,2015-02-24,1,Home improvements,10,2016-01-05,
438,29700,11.9286,C,Nurse,<=5 years,MORTGAGE,104500,2015-09-27,0,Debt consolidation,11,2016-01-17,
439,25760,10.1108,B,Civil Servant,>5 years,MORTGAGE,308700,2015-06-16,0,Debt consolidation,10,2016-01-24,
440,32550,12.9504,C,Accountant,>5 years,RENT,62000,2011-09-15,0,Debt consolidation,10,2015-09-04,
441,11858,12.7309,C,Taxi driver,<=5 years,RENT,42770,2015-07-20,0,Debt consolidation,24,2016-01-07,
442,8340.75,14.49,C,Accountant,<=5 years,MORTGAGE,59400,2014-09-14,0,Debt consolidation,16,2014-12-06,
443,17836,15.8007,D,Taxi driver,>5 years,RENT,54000,2015-10-06,0,Debt consolidation,11,2015-12-27,
444,29100,6.8211,A,Teacher,>5 years,MORTGAGE,103040,2015-12-08,0,Debt consolidation,14,2016-01-02,
445,11880,17.907,D,Secretary,<=5 years,RENT,34780,2012-07-11,0,Debt consolidation,13,2015-07-11,
446,32900,16.416,C,Teacher,>5 years,MORTGAGE,162840,2013-11-20,0,Debt consolidation,16,2016-01-26,
447,4600,8.3447,B,Bus driver,<=5 years,MORTGAGE,61880,2014-08-15,0,Debt consolidation,14,2015-05-08,
448,15810,11.1839,C,Statistician,>5 years,MORTGAGE,89300,2015-10-26,0,Debt consolidation,23,2016-01-04,
449,14100,7.6131,A,Nurse,<=5 years,RENT,125000,2014-06-26,0,Home improvements,12,2016-01-02,
450,16896,13.2905,C,Nurse,>5 years,MORTGAGE,84550,2015-10-07,0,Debt consolidation,11,2015-12-24,
451,11280,5.9904,A,Bus driver,<=5 years,RENT,102900,2015-09-15,0,Debt consolidation,11,2016-01-06,
452,11882.5,14.9868,C,Accountant,<=5 years,RENT,35000,2012-11-06,0,Debt consolidation,9,2015-11-19,
453,2730,13.5565,C,Statistician,>5 years,RENT,52640,2011-09-11,0,Health,6,2014-08-02,
454,24750,12.99,B,Other,>5 years,MORTGAGE,58827.86,2013-09-11,0,Home improvements,13,2015-12-01,
455,14700,14.2002,C,Other,>5 years,RENT,43065,2014-10-08,0,Debt consolidation,14,2015-12-23,
456,3367,6.24,A,Secretary,<=5 years,MORTGAGE,58200,2015-09-09,0,Other,12,2015-09-22,
457,24250,9.7902,B,Other,>5 years,MORTGAGE,63700,2015-06-27,0,Debt consolidation,15,2016-01-14,
458,25000,10.8382,B,Other,>5 years,MORTGAGE,84630,2015-09-22,0,Debt consolidation,14,2016-01-16,
